DN#objectClass#distinguishedName#instanceType#whenCreated#whenChanged#subRefs#uSNCreated#uSNChanged#name#objectGUID#replUpToDateVector#creationTime#forceLogoff#lockoutDuration#lockOutObservationWindow#lockoutThreshold#maxPwdAge#minPwdAge#minPwdLength#modifiedCountAtLastProm#nextRid#pwdProperties#pwdHistoryLength#objectSid#serverState#uASCompat#modifiedCount#auditingPolicy#nTMixedDomain#rIDManagerReference#fSMORoleOwner#systemFlags#wellKnownObjects#objectCategory#isCriticalSystemObject#gPLink#dSCorePropagationData#otherWellKnownObjects#masteredBy#ms-DS-MachineAccountQuota#msDS-Behavior-Version#msDS-PerUserTrustQuota#msDS-AllUsersTrustQuota#msDS-PerUserTrustTombstonesQuota#msDs-masteredBy#msDS-IsDomainFor#msDS-NcType#msDS-ExpirePasswordsOnSmartCardOnlyAccounts#dc#ou#description#showInAdvancedViewOnly#cn#userAccountControl#badPwdCount#codePage#countryCode#badPasswordTime#lastLogoff#lastLogon#localPolicyFlags#pwdLastSet#primaryGroupID#accountExpires#logonCount#sAMAccountName#sAMAccountType#operatingSystem#operatingSystemVersion#serverReferenceBL#dNSHostName#rIDSetReferences#servicePrincipalName#frsComputerReferenceBL#lastLogonTimestamp#msDS-SupportedEncryptionTypes#msDS-GenerationId#rIDAvailablePool#msDS-TombstoneQuotaFactor#displayName#flags#versionNumber#gPCFunctionalityVersion#gPCFileSysPath#gPCMachineExtensionNames#gPCUserExtensionNames#ipsecName#ipsecID#ipsecDataType#ipsecData#ipsecISAKMPReference#ipsecNFAReference#ipsecOwnersReference#ipsecNegotiationPolicyReference#ipsecFilterReference#iPSECNegotiationPolicyType#iPSECNegotiationPolicyAction#memberOf#groupType#member#adminCount#lastSetTime#priorSetTime#revision#samDomainUpdates#fRSReplicaSetType#fRSVersionGUID#fRSFileFilter#fRSReplicaSetGUID#fRSPrimaryMember#dNSProperty#dnsRecord#sn#givenName#proxyAddresses#userPrincipalName#member;range=0-1499#serverReference#frsComputerReference#fRSMemberReferenceBL#fRSWorkingPath#fRSRootPath#fRSStagingPath#fRSMemberReference#rIDAllocationPool#rIDPreviousAllocationPool#rIDUsedPool#rIDNextRID
DC=gertzenstein,DC=local#domainDNS#DC=gertzenstein,DC=local#5#20130116143546.0Z#20230107173955.0Z#DC=DomainDnsZones,DC=gertzenstein,DC=local;DC=ForestDnsZones,DC=gertzenstein,DC=local;CN=Configuration,DC=gertzenstein,DC=local#7984#86038#gertzenstein#X'de2cf8ea0e1d7944afc8e93e8f22b361'#X'02000000000000000500000000000000b1dd5d0ee6f2504bab2ac6e02aca43f30df0000000000000b4017f170300000034fb4d23c8527a47a29ef89289f363e209b0000000000000f2846c1703000000ee6af178ee42fa49b89c010ee840118b0e000100000000000f0ac519030000008dacdf9084ceef4e95d4af268824c89a22200100000000004b5fc81903000000652b90dc9a32f242befdacdd3a6aaa05b4e0030000000000766a6c1703000000'#1.33175867952347E+017#-9.22337203685478E+018#-18000000000#-18000000000#0#-36288000000000#-864000000000#7#0#1003#1#24#X'010400000000000515000000a3e9b1faf36ef9da49ceed7d'#1#1#1#X'0001'#0#CN=RID Manager$,CN=System,DC=gertzenstein,DC=local#CN=NTDS Settings,CN=CHFSGDC01,CN=Servers,CN=Standardname-des-ersten-Standorts,CN=Sites,CN=Configuration,DC=gertzenstein,DC=local#-1946157056#B:32:6227F0AF1FC2410D8E3BB10615BB5B0F:CN=NTDS Quotas,DC=gertzenstein,DC=local;B:32:F4BE92A4C777485E878E9421D53087DB:CN=Microsoft,CN=Program Data,DC=gertzenstein,DC=local;B:32:09460C08AE1E4A4EA0F64AEE7DAA1E5A:CN=Program Data,DC=gertzenstein,DC=local;B:32:22B70C67D56E4EFB91E9300FCA3DC1AA:CN=ForeignSecurityPrincipals,DC=gertzenstein,DC=local;B:32:18E2EA80684F11D2B9AA00C04F79F805:CN=Deleted Objects,DC=gertzenstein,DC=local;B:32:2FBAC1870ADE11D297C400C04FD8D5CD:CN=Infrastructure,DC=gertzenstein,DC=local;B:32:AB8153B7768811D1ADED00C04FD8D5CD:CN=LostAndFound,DC=gertzenstein,DC=local;B:32:AB1D30F3768811D1ADED00C04FD8D5CD:CN=System,DC=gertzenstein,DC=local;B:32:A361B2FFFFD211D1AA4B00C04FD7D83A:OU=Domain Controllers,DC=gertzenstein,DC=local;B:32:AA312825768811D1ADED00C04FD8D5CD:CN=Computers,DC=gertzenstein,DC=local;B:32:A9D1CA15768811D1ADED00C04FD8D5CD:CN=Users,DC=gertzenstein,DC=local#CN=Domain-DNS,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE#[LDAP://CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local\;0]#16010101000000.0Z#B:32:683A24E2E8164BD3AF86AC3C2CF3F981:CN=Keys,DC=gertzenstein,DC=local;B:32:1EB93889E40C45DF9F0C64D23BBB6237:CN=Managed Service Accounts,DC=gertzenstein,DC=local#CN=NTDS Settings,CN=CHFSGDC01,CN=Servers,CN=Standardname-des-ersten-Standorts,CN=Sites,CN=Configuration,DC=gertzenstein,DC=local#10#2#1#1000#10#CN=NTDS Settings,CN=CHFSGDC01,CN=Servers,CN=Standardname-des-ersten-Standorts,CN=Sites,CN=Configuration,DC=gertzenstein,DC=local#CN=NTDS Settings,CN=CHFSGDC01,CN=Servers,CN=Standardname-des-ersten-Standorts,CN=Sites,CN=Configuration,DC=gertzenstein,DC=local#0#FALSE#gertzenstein###############################################################################
OU=Domain Controllers,DC=gertzenstein,DC=local#organizationalUnit#OU=Domain Controllers,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8096#8096#Domain Controllers#X'e330b365124b724a87085198a6f9fa67'######################-1946157056##CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE#[LDAP://CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local\;0]#16010101000000.0Z#############Domain Controllers#Default container for domain controllers#FALSE############################################################################
CN=Computers,DC=gertzenstein,DC=local#container#CN=Computers,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7988#7988#Computers#X'55cb516696e96748878e8c56e65e8a47'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z##############Default container for upgraded computer accounts#FALSE#Computers###########################################################################
CN=CHFSGDC01,OU=Domain Controllers,DC=gertzenstein,DC=local#computer#CN=CHFSGDC01,OU=Domain Controllers,DC=gertzenstein,DC=local#4#20211004155949.0Z#20230103185136.0Z##8102#65567#CHFSGDC01#X'1ed3ce30424aac4bb58cf3a3828ae150'##############X'010500000000000515000000a3e9b1faf36ef9da49ceed7da5390000'##########CN=Computer,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z################CHFSGDC01#532480#0#0#0#0#0#1.33175874237172E+017#0#1.33172454825274E+017#516#9.22337203685478E+018#34#CHFSGDC01$#805306369#Windows Server 2016 Datacenter#10.0 (14393)#CN=CHFSGDC01,CN=Servers,CN=Standardname-des-ersten-Standorts,CN=Sites,CN=Configuration,DC=gertzenstein,DC=local#CHFSGDC01.gertzenstein.local#CN=RID Set,CN=CHFSGDC01,OU=Domain Controllers,DC=gertzenstein,DC=local#ldap/CHFSGDC01.gertzenstein.local/DomainDnsZones.gertzenstein.local;ldap/CHFSGDC01.gertzenstein.local/ForestDnsZones.gertzenstein.local;DNS/CHFSGDC01.gertzenstein.local;HOST/CHFSGDC01.gertzenstein.local/GERTZENSTEIN;RPC/d585cfce-708a-4242-a08e-318324bd018f._msdcs.gertzenstein.local;GC/CHFSGDC01.gertzenstein.local/gertzenstein.local;HOST/CHFSGDC01.gertzenstein.local/gertzenstein.local;HOST/CHFSGDC01/GERTZENSTEIN;ldap/CHFSGDC01/GERTZENSTEIN;ldap/d585cfce-708a-4242-a08e-318324bd018f._msdcs.gertzenstein.local;ldap/CHFSGDC01.gertzenstein.local/GERTZENSTEIN;ldap/CHFSGDC01;ldap/CHFSGDC01.gertzenstein.local;ldap/CHFSGDC01.gertzenstein.local/gertzenstein.local;E3514235-4B06-11D1-AB04-00C04FC2DCD2/d585cfce-708a-4242-a08e-318324bd018f/gertzenstein.local;NtFrs-88f5d2bd-b646-11d2-a6d3-00c04fc9b232/CHFSGDC01.gertzenstein.local;Dfsr-12F9A27C-BF97-4787-9364-D31B6C55EB04/CHFSGDC01.gertzenstein.local;RestrictedKrbHost/CHFSGDC01;HOST/CHFSGDC01;RestrictedKrbHost/CHFSGDC01.gertzenstein.local;HOST/CHFSGDC01.gertzenstein.local#CN=CHFSGDC01,CN=Domain System Volume (SYSVOL share),CN=File Replication Service,CN=System,DC=gertzenstein,DC=local#1.33172454962501E+017#28#X'64450353132da8cc'###################################################
CN=System,DC=gertzenstein,DC=local#container#CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7989#7989#System#X'8b6630d98457bb44994f91840213a749'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z##############Builtin system settings#TRUE#System###########################################################################
CN=RID Manager$,CN=System,DC=gertzenstein,DC=local#rIDManager#CN=RID Manager$,CN=System,DC=gertzenstein,DC=local#4#20130116151418.0Z#20230106073123.0Z##8093#73771#RID Manager$#X'648599b4d3b2fb44a665c3f1a92659e4'#####################CN=NTDS Settings,CN=CHFSGDC01,CN=Servers,CN=Standardname-des-ersten-Standorts,CN=Sites,CN=Configuration,DC=gertzenstein,DC=local#-1946157056##CN=RID-Manager,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#RID Manager$#########################4.61168601413244E+018##################################################
CN=Users,DC=gertzenstein,DC=local#container#CN=Users,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7987#7987#Users#X'bc2418d1b49cce418307634fd4fa809d'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z##############Default container for upgraded user accounts#FALSE#Users###########################################################################
CN=LostAndFound,DC=gertzenstein,DC=local#lostAndFound#CN=LostAndFound,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7985#7985#LostAndFound#X'817dbe59433706459e40e5cc4a4b8dc7'######################-1946157056##CN=Lost-And-Found,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z##############Default container for orphaned objects#TRUE#LostAndFound###########################################################################
CN=Infrastructure,DC=gertzenstein,DC=local#infrastructureUpdate#CN=Infrastructure,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005044553.0Z##8101#12570#Infrastructure#X'f1e5cf7b70eb0e48aec7a35ed36f2ee7'#####################CN=NTDS Settings,CN=CHFSGDC01,CN=Servers,CN=Standardname-des-ersten-Standorts,CN=Sites,CN=Configuration,DC=gertzenstein,DC=local#-1946157056##CN=Infrastructure-Update,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#Infrastructure###########################################################################
CN=ForeignSecurityPrincipals,DC=gertzenstein,DC=local#container#CN=ForeignSecurityPrincipals,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8051#8051#ForeignSecurityPrincipals#X'12c559707df1fe44b6e66f28a30fb6d5'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z##############Default container for security identifiers (SIDs) associated with objects from external, trusted domains#FALSE#ForeignSecurityPrincipals###########################################################################
CN=Program Data,DC=gertzenstein,DC=local#container#CN=Program Data,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043830.0Z##8256#8256#Program Data#X'662e38d812e37b4182be56dab87a05c5'########################CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local###16010101000000.0Z##############Default location for storage of application data.#TRUE#Program Data###########################################################################
CN=Microsoft,CN=Program Data,DC=gertzenstein,DC=local#container#CN=Microsoft,CN=Program Data,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043830.0Z##8257#8257#Microsoft#X'0820ef65665a064d8c406e0ea051d2bf'########################CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local###16010101000000.0Z##############Default location for storage of Microsoft application data.#TRUE#Microsoft###########################################################################
CN=NTDS Quotas,DC=gertzenstein,DC=local#msDS-QuotaContainer#CN=NTDS Quotas,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8052#8052#NTDS Quotas#X'39165983b686f04fa4388d5d25f207ec'######################-2147483648##CN=ms-DS-Quota-Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z##############Quota specifications container#TRUE#NTDS Quotas##########################100#################################################
CN=Managed Service Accounts,DC=gertzenstein,DC=local#container#CN=Managed Service Accounts,DC=gertzenstein,DC=local#4#20211005043731.0Z#20211005043831.0Z##11328#11328#Managed Service Accounts#X'7737448b41b39649ae9bf34d679f3fe5'########################CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local###16010101000000.0Z##############Default container for managed service accounts.#FALSE#Managed Service Accounts###########################################################################
CN=Keys,DC=gertzenstein,DC=local#container#CN=Keys,DC=gertzenstein,DC=local#4#20211005043731.0Z#20211005043831.0Z##11339#11339#Keys#X'3dbdc7ac9f3d7145bca106f4eb01cb39'########################CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local###16010101000000.0Z##############Default container for key credential objects#TRUE#Keys###########################################################################
CN=WinsockServices,CN=System,DC=gertzenstein,DC=local#container#CN=WinsockServices,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7990#7990#WinsockServices#X'5afbc8a81f309245bab5203f149eb244'########################CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#WinsockServices###########################################################################
CN=RpcServices,CN=System,DC=gertzenstein,DC=local#rpcContainer#CN=RpcServices,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7991#7991#RpcServices#X'41108a3613f42a478c4539565004eb81'######################-1946157056##CN=Rpc-Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#RpcServices###########################################################################
CN=FileLinks,CN=System,DC=gertzenstein,DC=local#fileLinkTracking#CN=FileLinks,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7992#7992#FileLinks#X'2c934c81eeb7b0438c3e7776fb6a8ae8'######################-1946157056##CN=File-Link-Tracking,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#FileLinks###########################################################################
CN=VolumeTable,CN=FileLinks,CN=System,DC=gertzenstein,DC=local#linkTrackVolumeTable#CN=VolumeTable,CN=FileLinks,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7993#7993#VolumeTable#X'5cb26418f6b9aa4a91a970eedd4eafa6'######################-1946157056##CN=Link-Track-Volume-Table,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#VolumeTable###########################################################################
CN=ObjectMoveTable,CN=FileLinks,CN=System,DC=gertzenstein,DC=local#linkTrackObjectMoveTable#CN=ObjectMoveTable,CN=FileLinks,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7994#7994#ObjectMoveTable#X'be091c02bcd06f4c8cd01d9475d06a8e'######################-1946157056##CN=Link-Track-Object-Move-Table,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#ObjectMoveTable###########################################################################
CN=Default Domain Policy,CN=System,DC=gertzenstein,DC=local#domainPolicy#CN=Default Domain Policy,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7995#7995#Default Domain Policy#X'af7e258134b0bf43bf650d53dc9c44de'########################CN=Domain-Policy,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#Default Domain Policy###########################################################################
CN=AppCategories,CN=Default Domain Policy,CN=System,DC=gertzenstein,DC=local#classStore#CN=AppCategories,CN=Default Domain Policy,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7996#7996#AppCategories#X'b4e4bcf43621a84bb87e4248ef2dbd83'########################CN=Class-Store,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#AppCategories###########################################################################
CN=Meetings,CN=System,DC=gertzenstein,DC=local#container#CN=Meetings,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7997#7997#Meetings#X'f3f97a9d60264041b575f0af33d5a13a'########################CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#Meetings###########################################################################
CN=Policies,CN=System,DC=gertzenstein,DC=local#container#CN=Policies,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7998#7998#Policies#X'9e894464e3275a41a51244f7b22e124a'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#Policies###########################################################################
CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#groupPolicyContainer#CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##7999#7999#{31B2F340-016D-11D2-945F-00C04FB984F9}#X'6752a52db082924dafa25fed3edd431a'######################-1946157056##CN=Group-Policy-Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#{31B2F340-016D-11D2-945F-00C04FB984F9}###########################Default Domain Policy#0#65539#2#\\\\gertzenstein.local\\sysvol\\gertzenstein.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}#[{35378EAC-683F-11D2-A89A-00C04FBBCFA2}{53D6AB1B-2488-11D1-A28C-00C04FB94F17}][{827D319E-6EAC-11D2-A4EA-00C04F79F83A}{803E14A0-B4FB-11D0-A0D0-00A0C90F574B}][{B1BE8D72-6EAC-11D2-A4EA-00C04F79F83A}{53D6AB1B-2488-11D1-A28C-00C04FB94F17}]#[{3060E8D0-7020-11D2-842D-00C04FA372D4}{3060E8CE-7020-11D2-842D-00C04FA372D4}]##########################################
CN=User,CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#container#CN=User,CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8000#8000#User#X'c26fd6209781cb4b96f6c6a1b1faf8a7'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#User###########################################################################
CN=Machine,CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#container#CN=Machine,CN={31B2F340-016D-11D2-945F-00C04FB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8001#8001#Machine#X'ce280464e62dcc4d9dfff08964639372'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#Machine###########################################################################
CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#groupPolicyContainer#CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8002#8002#{6AC1786C-016F-11D2-945F-00C04fB984F9}#X'6110a0169b0629489a05222c1dec94f7'######################-1946157056##CN=Group-Policy-Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#{6AC1786C-016F-11D2-945F-00C04fB984F9}###########################Default Domain Controllers Policy#0#1#2#\\\\gertzenstein.local\\sysvol\\gertzenstein.local\\Policies\\{6AC1786C-016F-11D2-945F-00C04fB984F9}#[{827D319E-6EAC-11D2-A4EA-00C04F79F83A}{803E14A0-B4FB-11D0-A0D0-00A0C90F574B}]###########################################
CN=User,CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#container#CN=User,CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8003#8003#User#X'b47f932456d1b8478f8dd95ef5b72f47'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#User###########################################################################
CN=Machine,CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#container#CN=Machine,CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8004#8004#Machine#X'586e13bc76fdeb4c8cd6cd8f538c3d5c'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#Machine###########################################################################
CN=RAS and IAS Servers Access Check,CN=System,DC=gertzenstein,DC=local#container#CN=RAS and IAS Servers Access Check,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8005#8005#RAS and IAS Servers Access Check#X'3a0226fa08ff2743a192e1721c494289'######################-1946157056##CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#RAS and IAS Servers Access Check###########################################################################
CN=File Replication Service,CN=System,DC=gertzenstein,DC=local#nTFRSSettings#CN=File Replication Service,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8006#8006#File Replication Service#X'40176bba8c68bc45876f387bfdcdd184'######################-1946157056##CN=NTFRS-Settings,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#File Replication Service###########################################################################
CN=Dfs-Configuration,CN=System,DC=gertzenstein,DC=local#dfsConfiguration#CN=Dfs-Configuration,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8007#8007#Dfs-Configuration#X'793fb5a5e2b9b04b8e461d96d33fd5a0'########################CN=Dfs-Configuration,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############FALSE#Dfs-Configuration###########################################################################
CN=IP Security,CN=System,DC=gertzenstein,DC=local#container#CN=IP Security,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8008#8008#IP Security#X'a61f92db9d1b714b865ccbfacc336225'########################CN=Container,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z###############TRUE#IP Security###########################################################################
CN=ipsecPolicy{72385230-70FA-11D1-864C-14A300000000},CN=IP Security,CN=System,DC=gertzenstein,DC=local#ipsecPolicy#CN=ipsecPolicy{72385230-70FA-11D1-864C-14A300000000},CN=IP Security,CN=System,DC=gertzenstein,DC=local#4#20130116143546.0Z#20211005043807.0Z##8013#8013#ipsecPolicy{72385230-70FA-11D1-864C-14A300000000}#X'2cb183ef2925ba42bf97a5a132125e19'########################CN=Ipsec-Policy,CN=Schema,CN=Configuration,DC=gertzenstein,DC=local#TRUE##16010101000000.0Z##############For all IP traffic, always request security using Kerberos trust. Allow unsecured communication with clients that do not respond to request.#TRUE#ipsecPolicy{72385230-70FA-11D1-864C-14A300000000}##################################Server (Request Security)#{72385230-70FA-11D1-864C-14A300000000}#598#X'632120224c4fd111863b00a0248d302104000000302a000000'#CN=ipsecISAKMPPolicy{72385231-70FA-11D1-864C-14A300000000},CN=IP Security,CN=System,DC=gertzenstein,DC=local#CN=ipsecNFA{594272E2-071D-11D3-AD22-0060B0ECCA17},CN=IP Security,CN=System,DC=gertzenstein,DC=local;CN=ipsecNFA{59319BE2-5EE3-11D2-ACE8-0060B0ECCA17},CN=IP Security,CN=System,DC=gertzenstein,DC=local;CN=ipsecNFA{72385232-70FA-11D1-864C-14A300000000},CN=IP Security,CN=System,DC=gertzenstein,DC=local####################################
